Proveedor,Factura_Numero,Mes_Servicio,Anexo,Cliente,Tipo_Factura,Monto_Teórico,Monto_Factura,Monto_Certificado,Monto_Pagado,OC_Numero,Certificacion_Numero,Fecha_Envio_Certificacion,SAP_Documento,Fecha_Envio_Factura,Fecha_Obligacion_Pago,Fecha_Programada_Pago,Fecha_Desembolso,Estado_Factura,Control_Estado,Responsable_Bloqueo,Responsable_Gestion,Accion,Comentario_Gestion
HPEFS,F001-00695170,2025-09-30,897,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,2257.79,2257.79,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00708331,2025-10-31,897,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,2257.79,2257.79,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712753,2025-11-30,897,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,2257.79,2257.79,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718329,2025-12-31,897,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,2257.79,2257.79,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00629123,2024-07-31,902,CONTRALORIA GENERAL DE LA REPUBLICA, DAÑO ,11228.43,11228.43,0.00,0.00,0,0,,0,,,,,PENDIENTE_OC,VENCIDA,,,Solicitar emisión de OC,
HPEFS,F001-00693648,2025-08-31,903,CORPORACION DE SERVICIOS GR S.A., ADICIONAL ,6895.46,6895.46,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695167,2025-09-30,903,CORPORACION DE SERVICIOS GR S.A., ADICIONAL ,4821.50,4821.50,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00704799,2025-10-31,903,CORPORACION DE SERVICIOS GR S.A., ADICIONAL ,4821.50,4821.50,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00714081,2025-11-30,903,CORPORACION DE SERVICIOS GR S.A., ADICIONAL ,2383.80,2383.80,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718326,2025-12-31,903,CORPORACION DE SERVICIOS GR S.A., ADICIONAL ,2284.59,2284.59,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679383,2025-05-31,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680482,2025-06-30,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689182,2025-07-31,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693657,2025-08-31,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695175,2025-09-30,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00704801,2025-10-31,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712759,2025-11-30,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718335,2025-12-31,905,BANCO DE CREDITO DEL PERU, ADICIONAL ,2761.24,2761.24,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00674463,2025-04-30,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679375,2025-05-31,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680475,2025-06-30,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689175,2025-07-31,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693650,2025-08-31,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695169,2025-09-30,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00704749,2025-10-31,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712752,2025-11-30,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718328,2025-12-31,908,UNIVERSIDAD SEÑOR DE SIPAN S.A.C., ADICIONAL ,47.07,47.07,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00659486,2025-01-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660794,2025-02-28,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00665679,2025-03-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00674482,2025-04-30,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679392,2025-05-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680490,2025-06-30,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689190,2025-07-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693665,2025-08-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695183,2025-09-30,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00708335,2025-10-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712767,2025-11-30,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718343,2025-12-31,913,SAVIA CORP S.A.C., ADICIONAL ,286.05,286.05,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00623719,2024-06-30,921,CONSORCIO MANTENIMIENTO DE GASODUCTOS DEL PERÚ - MGP, DAÑO ,801.00,801.00,0.00,0.00,0,0,,0,,,,,PENDIENTE_OC,VENCIDA,,,Solicitar emisión de OC,
HPEFS,F001-00659484,2025-01-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660792,2025-02-28,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00665677,2025-03-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00674480,2025-04-30,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679390,2025-05-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680488,2025-06-30,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689188,2025-07-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693663,2025-08-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695181,2025-09-30,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00708334,2025-10-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712765,2025-11-30,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718341,2025-12-31,923,QS CONSUMO S.A.C., ADICIONAL ,324.58,324.58,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660778,2025-02-28,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00670179,2025-03-31,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00674467,2025-04-30,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679379,2025-05-31,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680478,2025-06-30,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689178,2025-07-31,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693653,2025-08-31,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,839.47,839.47,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00699458,2025-09-30,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,466.99,466.99,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00704884,2025-10-31,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,466.99,466.99,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712755,2025-11-30,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,466.99,466.99,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718331,2025-12-31,945,CAJA MUNICIPAL DE CREDITO POPULAR DE LIMA, ADICIONAL ,466.99,466.99,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00618980,2024-06-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00628385,2024-07-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00633214,2024-08-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00634924,2024-09-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00643649,2024-10-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00648953,2024-11-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00653986,2024-12-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00659457,2025-01-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660767,2025-02-28,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00665656,2025-03-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00674459,2025-04-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679371,2025-05-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680471,2025-06-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689171,2025-07-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693646,2025-08-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695165,2025-09-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00704748,2025-10-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00712748,2025-11-30,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00718324,2025-12-31,948,TELEFONICA GLOBAL SOLUTIONS PERU S.A.C., ADICIONAL ,205.45,205.45,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00634937,2024-09-30,949,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,493.77,493.77,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00643661,2024-10-31,949,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,493.77,493.77,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00648963,2024-11-30,949,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,493.77,493.77,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00653996,2024-12-31,949,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,493.77,493.77,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00659467,2025-01-31,949,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,493.77,493.77,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660776,2025-02-28,949,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,493.77,493.77,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00643657,2024-10-31,950,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,771.69,771.69,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00648960,2024-11-30,950,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,771.69,771.69,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00653993,2024-12-31,950,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,771.69,771.69,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00659464,2025-01-31,950,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,771.69,771.69,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660773,2025-02-28,950,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT, ADICIONAL ,771.69,771.69,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679389,2025-05-31,953,CMAC - HUANCAYO S.A., ADICIONAL ,2927.19,2927.19,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680487,2025-06-30,953,CMAC - HUANCAYO S.A., ADICIONAL ,2927.19,2927.19,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689187,2025-07-31,953,CMAC - HUANCAYO S.A., ADICIONAL ,2927.19,2927.19,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00693662,2025-08-31,953,CMAC - HUANCAYO S.A., ADICIONAL ,2927.19,2927.19,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00695180,2025-09-30,953,CMAC - HUANCAYO S.A., ADICIONAL ,2927.19,2927.19,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00708333,2025-10-31,953,CMAC - HUANCAYO S.A., ADICIONAL ,2927.19,2927.19,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
